"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Female","Occupation (ISCO-08): 9. Elementary occupations","2017",9,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2016",70,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2016",62,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2016",10,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2016",75,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2016",65,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2016",10,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2016",62,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2016",44,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2016",9,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Total","Occupation (ISCO-08): 1. Managers","2016",30,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Total","Occupation (ISCO-08): 2. Professionals","2016",22,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Total","Occupation (ISCO-08): 3. Technicians and associate professionals","2016",18,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Total","Occupation (ISCO-08): 4. Clerical support workers","2016",13,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
"Spain","ES - Annual Wage Structure Survey","SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency)","Sex: Total","Occupation (ISCO-08): 5. Service and sales workers","2016",11,,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: ESP - Euro (EUR)","Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Reference group coverage: Employees"
